video_id,frame_path,timestamp_s,stage_id,stage_name,brightness_mean,brightness_std,value_mean,value_std,saturation_mean,saturation_std,hue_mean,lab_l_mean,lab_a_mean,lab_b_mean,red_mean,green_mean,blue_mean,red_green_diff,red_blue_diff,white_area_ratio,specular_highlight_ratio,dark_area_ratio,warm_area_ratio,edge_density,laplacian_var,frame_diff_score
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000025_0008.333s.jpg,8.333333,0,inactive_preparation,150.44302325581396,58.222453015363094,184.54198877305532,58.57363559711166,78.96862068965517,35.810875202663546,105.15347233360065,158.63121892542102,127.4921972734563,109.68634322373697,130.3833279871692,154.1278829190056,184.0169366479551,-23.744554931836404,-53.63360866078591,0.22221331194867683,0.361411387329591,0.0009623095429029671,0.0003127506014434643,0.05081796311146752,58.5855412373176,6.562133119486768
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000026_0008.667s.jpg,8.666667,0,inactive_preparation,150.1311627906977,58.138085403198495,184.18514835605453,58.780458520560835,78.92913392141139,35.697098549874035,105.1743785084202,158.32967121090618,127.49718524458702,109.73854049719327,130.12625501202888,153.80607056936648,183.6194707297514,-23.679815557337605,-53.493215717722535,0.22048917401764234,0.3596551724137931,0.001379310344827586,5.6134723336006416e-05,0.051932638331996794,60.582822363086,4.440777866880513
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000027_0009.000s.jpg,9.0,0,inactive_preparation,149.98646351242982,57.987491610200344,184.29871692060945,58.750866279999805,79.1941138732959,35.634906847684725,105.08791499599037,158.1820208500401,127.57591018444266,109.58704089815558,129.95119486768243,153.6183319967923,183.72364073777064,-23.667137129109875,-53.772445870088205,0.21782678428227747,0.3589655172413793,0.0016359262229350441,0.00011226944667201283,0.04813151563753007,61.06832394050453,3.300272654370489
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000028_0009.333s.jpg,9.333333,0,inactive_preparation,150.6068564554932,58.25272561177482,184.69533279871692,58.62406327248645,78.79167602245388,35.75714307872563,105.19399358460305,158.78274258219727,127.51364073777064,109.69896551724138,130.5934242181235,154.26947874899759,184.15844426623897,-23.676054530874097,-53.565020048115485,0.22242983159583,0.36482758620689654,0.00107457898957498,0.00016038492381716118,0.04930232558139535,58.52598217013536,6.799991980753809
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000029_0009.667s.jpg,9.666667,0,inactive_preparation,151.51519647153168,58.63820405812137,185.54398556535685,58.33356173363897,78.6911467522053,36.171928491497674,105.10870890136327,159.67115477145148,127.46636728147554,109.69562149157979,131.41249398556536,155.22529270248597,185.07449077786688,-23.81279871692061,-53.66199679230152,0.22678428227746592,0.3693504410585405,0.0005934242181234964,7.217321571772254e-05,0.04812349639133921,60.42181217574945,8.047586206896552
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000030_0010.000s.jpg,10.0,0,inactive_preparation,152.06698476343223,58.81444565285006,186.04890938251805,58.295061812898496,78.4336086607859,36.1130521675651,105.14764234161989,160.1793023255814,127.50549318364074,109.71137129109864,132.05920609462711,155.73153167602246,185.58803528468323,-23.67232558139534,-53.528829190056115,0.23246190858059343,0.3730793905372895,7.217321571772254e-05,0.00020048115477145148,0.05001603849238172,60.452983089551246,4.019983961507618
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000031_0010.333s.jpg,10.333333,0,inactive_preparation,152.4631756214916,59.19646613664529,186.27497995188452,58.29196313917971,78.23557337610265,36.44766059822536,105.11520449077787,160.5446351242983,127.45975140336809,109.77844426623898,132.4415878107458,156.1493905372895,185.8522774659182,-23.70780272654369,-53.410689655172405,0.2361186848436247,0.37376904570970326,4.811547714514835e-05,1.603849238171612e-05,0.0518925421010425,61.15994961160997,5.9200721732157175
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000032_0010.667s.jpg,10.666667,0,inactive_preparation,153.02023255813953,59.57787568785575,186.8138572574178,58.272324298136,77.99593424218124,36.65526947906242,105.11728949478749,161.040882117081,127.53644747393744,109.73880513231757,133.1112349639134,156.64618283881316,186.4496391339214,-23.534947874899757,-53.338404170008005,0.23996792301523656,0.376214915797915,8.01924619085806e-06,0.0002806736166800321,0.05144346431435445,64.48146752044522,5.979302325581395
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000033_0011.000s.jpg,11.0,0,inactive_preparation,153.42512429831595,59.85308315229377,187.13563753007216,58.31740018733339,77.88782678428228,37.04141042097085,104.96618283881315,161.4307939053729,127.4911467522053,109.78154771451483,133.47724137931036,157.08100240577386,186.7819246190858,-23.603761026463502,-53.30468323977544,0.24198075380914194,0.3785004009623095,8.01924619085806e-06,1.603849238171612e-05,0.05333600641539695,64.63000780291306,5.034627105052125
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000034_0011.333s.jpg,11.333333,0,inactive_preparation,153.57012028869286,60.05107328192488,187.2769125902165,58.36584154239758,77.93418604651163,37.3129792314279,105.03572574178027,161.5669366479551,127.48785084202085,109.77186046511628,133.59523656776264,157.2329671210906,186.9449077786688,-23.63773055332797,-53.349671210906166,0.24289494787489976,0.37914194065757817,0.0001924619085805934,0.00012830793905372896,0.05148356054530874,66.24267838475532,2.6312189254210105
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000035_0011.667s.jpg,11.666667,0,inactive_preparation,153.91804330392944,60.161029728685385,187.54999198075382,58.30681942327979,77.7565757818765,37.33407750147038,105.08171611868484,161.89194867682437,127.49056936647955,109.80387329591018,133.99248596631918,157.57144346431434,187.23024057738573,-23.578957497995162,-53.23775461106655,0.24401764234161988,0.3808019246190858,0.00016840417000801925,6.415396952686448e-05,0.0534803528468324,66.05655144401094,3.9394707297514033
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000036_0012.000s.jpg,12.0,0,inactive_preparation,154.31145950280674,60.37783255623721,187.85321571772252,58.3604614305276,77.35089815557338,37.44500792736042,105.35530874097834,162.2393825180433,127.5514113873296,109.82416198877306,134.5257016840417,157.90966319165997,187.55529270248596,-23.383961507618267,-53.02959101844425,0.24511627906976743,0.3822373696872494,0.00028869286287089014,0.0,0.050272654370489174,63.50255527646465,4.2646431435445065
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000037_0012.333s.jpg,12.333333,0,inactive_preparation,154.7162229350441,60.58295147540064,188.31182838813152,58.33180631123208,77.21773055332798,37.6147936011398,105.35339214113873,162.59759422614275,127.62404971932638,109.76598235765837,135.0007939053729,158.2622614274258,188.04424218123498,-23.261467522052925,-53.04344827586209,0.24713712910986368,0.3870489174017642,0.0005613472333600641,0.0,0.04772253408179631,61.74939820438338,4.165068163592622
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000038_0012.667s.jpg,12.666667,0,inactive_preparation,155.0281475541299,60.85896570360286,188.6549799518845,58.3944371971249,77.2932477947073,37.88209015786344,105.20825982357658,162.88582197273456,127.64344025661588,109.73874899759423,135.32251804330392,158.56133921411387,188.4007939053729,-23.238821170809956,-53.07827586206898,0.25028067361668005,0.391635926222935,0.0005854049719326383,0.0,0.049863672814755414,62.298765029655776,4.650320769847634
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000039_0013.000s.jpg,13.0,0,inactive_preparation,155.7121090617482,61.286135321464606,189.09540497193265,58.582325979236444,77.04084202085004,38.45905736959398,104.97453087409784,163.54459502806736,127.53068163592623,109.87991980753809,135.94677626303127,159.31857257417803,188.85477947072974,-23.371796311146767,-52.90800320769847,0.2530954290296712,0.3969206094627105,0.0012830793905372895,0.0,0.04493985565356856,59.27818729820857,4.76158781074579
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000040_0013.333s.jpg,13.333333,0,inactive_preparation,156.20574178027266,61.363778990573024,189.65628708901363,58.50724553111785,76.88805934242181,38.64980358195243,105.27433039294306,164.00119486768244,127.59898155573376,109.83506816359262,136.50103448275863,159.76203688853246,189.4290376904571,-23.261002405773837,-52.92800320769848,0.2562951082598236,0.4018203688853248,0.0003127506014434643,0.00012830793905372896,0.04909382518043304,60.686190826934116,2.5507618283881315
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000041_0013.667s.jpg,13.666667,0,inactive_preparation,157.2401764234162,61.44072117948065,190.4901042502005,58.43000629672362,76.09385725741781,38.56821610421697,104.78769045709703,164.9815797914996,127.59910986367281,109.9502646351243,137.69619085805934,160.75723336006416,190.2658700882117,-23.061042502004824,-52.56967923015236,0.2628869286287089,0.408476343223737,0.0011547714514835606,0.00023255813953488373,0.04954290296712109,60.2147792900877,3.408644747393745
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000042_0014.000s.jpg,14.0,0,inactive_preparation,158.42906174819566,61.74323409522283,191.44593424218124,58.370371839230614,75.39445870088211,38.96195890799607,104.63425020048115,166.0992060946271,127.59923015236568,110.07275060144346,139.01151563753007,161.92302325581394,191.23896551724138,-22.911507618283878,-52.227449879711315,0.27033680834001605,0.4158299919807538,0.0019486768243785085,0.0001924619085805934,0.048251804330392944,57.30303723380378,4.919759422614274
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000043_0014.333s.jpg,14.333333,0,inactive_preparation,159.24867682437852,62.100850443091524,192.11558139534884,58.326062922859684,74.994915797915,39.35709369593982,104.21477947072975,166.8539374498797,127.62573376102647,110.14658380112269,139.94951082598234,162.70898957497994,191.92214113873297,-22.759478748997594,-51.972630312750624,0.27601443464314357,0.4217080994386528,0.002670408981555734,2.4057738572574176e-05,0.04520449077786688,56.187897206704264,4.147858861267041
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000044_0014.667s.jpg,14.666667,0,inactive_preparation,160.21421812349638,62.63748455566877,192.7969286287089,58.48583366563456,74.23650360866078,40.051238137013016,103.92597433841219,167.71392141138733,127.70822774659182,110.27484362469927,141.20186848436248,163.57944667201284,192.61866078588614,-22.377578187650357,-51.41679230152366,0.28417802726543706,0.43050521251002405,0.002301523656776263,9.62309542902967e-05,0.047137129109863674,55.56616073932691,4.786455493183641
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000045_0015.000s.jpg,15.0,0,inactive_preparation,160.43459502806735,62.78659758949251,192.9636086607859,58.428467898063325,74.19527666399358,40.460568963890715,103.68676824378508,167.92344827586206,127.70931836407378,110.31301523656776,141.4472894947875,163.801218925421,192.79036888532477,-22.353929430633514,-51.34307939053727,0.2854049719326383,0.4309542902967121,0.0019406575781876505,0.0,0.04703287890938252,56.11351224918955,2.4105613472333602
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000046_0015.333s.jpg,15.333333,0,inactive_preparation,160.7150922213312,62.884379832483944,193.29181234963914,58.31516494217117,74.04249398556536,40.44344153638387,103.57582999198075,168.15380914194066,127.83198877305533,110.25045709703288,141.89461908580594,163.98375300721733,193.11967923015237,-22.08913392141139,-51.22506014434643,0.2876904570970329,0.43389735364875703,0.0016760224538893344,0.0,0.04739374498797113,56.169077683794754,3.1022293504410587
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000047_0015.667s.jpg,15.666667,0,inactive_preparation,160.8873616680032,62.88353715595598,193.4613231756215,58.25508051894232,74.027185244587,40.7157651926216,103.31811547714514,168.3223576583801,127.82110665597433,110.25285485164395,142.04478748997593,164.1621170809944,193.2993744987971,-22.11732959101846,-51.254587008821176,0.28805934242181236,0.4363432237369687,0.001619887730553328,0.0,0.04548516439454691,56.656293249749666,3.123656776263031
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000048_0016.000s.jpg,16.0,0,inactive_preparation,158.58829991980753,61.832270126093015,191.76643143544507,58.20995039196507,75.51599037690457,39.655304620749824,104.37753809141941,166.214578989575,127.74211708099439,109.94963111467521,139.28364875701683,161.98406575781877,191.5952686447474,-22.700417000801934,-52.31161988773056,0.2682518043303929,0.4200400962309543,0.002550120288692863,0.0,0.04681635926222935,56.14858855087013,7.318243785084202
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000049_0016.333s.jpg,16.333333,0,inactive_preparation,156.00004811547714,60.83655835429417,189.84935044105853,58.17635439665509,77.10382518043303,38.27801653590382,105.38259021651965,163.80037690457098,127.76854049719326,109.5705292702486,136.3556134723336,159.43794707297513,189.65635124298316,-23.082333600641533,-53.30073777064956,0.24728949478749,0.40048917401764234,0.0005693664795509222,0.0,0.049446672012830796,60.23767428252827,8.976046511627906
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000050_0016.667s.jpg,16.666667,0,inactive_preparation,154.5470248596632,60.32156394319955,188.7012269446672,58.081001812554334,77.92740978348036,37.98566531144146,105.30469125902165,162.4496391339214,127.77217321571773,109.41514033680834,134.71914995990377,158.02784282277466,188.48664795509222,-23.308692862870885,-53.76749799518845,0.23448275862068965,0.3883801122694467,0.0010104250200481154,0.0,0.05036086607858861,60.50075375872424,4.999486768243785
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000051_0017.000s.jpg,17.0,0,inactive_preparation,152.7911307137129,59.81703215582321,186.9276343223737,58.18382291646898,78.54137129109864,37.35651443233635,105.4002646351243,160.79178829190056,127.67748997594227,109.44646351242983,132.84188452285485,156.3430793905373,186.68081796311148,-23.501194867682443,-53.838933440256625,0.22615878107457899,0.37411387329591017,0.002814755412991179,3.207698476343224e-05,0.054330392943063355,61.21524416508202,6.3011547714514835
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000052_0017.333s.jpg,17.333333,0,inactive_preparation,151.74145950280675,59.20438770980397,186.20882919005612,57.92951409843974,79.27959903769046,36.78611553167579,105.49540497193264,159.81461908580593,127.72566158781075,109.27591820368886,131.68103448275863,155.2920128307939,185.93075380914195,-23.610978348035275,-54.249719326383314,0.21928628708901363,0.3652365677626303,0.0003929430633520449,8.01924619085806e-06,0.05328789093825181,64.64920362415909,7.468853247794708
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000053_0017.667s.jpg,17.666667,0,inactive_preparation,150.90450681635926,58.680086614571195,185.4520368885325,57.875569463797625,79.60621491579792,36.517403018330995,105.47440256615879,159.0528949478749,127.67926222935044,109.26344827586207,130.74352846832397,154.4993905372895,185.1344907778669,-23.755862068965513,-54.390962309542914,0.21285485164394546,0.3574178027265437,0.0002165196471531676,2.4057738572574176e-05,0.04983159582999198,66.86313153808113,6.40757016840417
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000054_0018.000s.jpg,18.0,0,inactive_preparation,150.17151563753006,58.03788711010116,184.91283881315155,57.7316550147166,79.9894707297514,36.04534825069358,105.42033680834001,158.38357658380113,127.70870088211709,109.19297514033681,129.97821170809945,153.76095429029672,184.5478027265437,-23.782742582197272,-54.56959101844424,0.20676022453889334,0.35287089013632716,0.0,0.0,0.051467522052927026,63.70792231967789,8.6457898957498
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000055_0018.333s.jpg,18.333333,0,inactive_preparation,149.53577385725742,57.76385182351117,184.3915717722534,57.93813218184715,80.27845228548516,35.65704752924358,105.59769847634323,157.7861267040898,127.68891740176423,109.14643945469126,129.26433841218926,153.15106655974338,184.0070970328789,-23.886728147554123,-54.74275862068964,0.20157979149959904,0.34956696070569365,2.4057738572574176e-05,0.0,0.05227746591820369,60.74522850504403,7.319366479550922
