video_id,video_path,frame_path,timestamp_s,stage_id,stage_name,source_fps,target_fps
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000066_0022.000s.jpg,22.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000067_0022.333s.jpg,22.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000068_0022.667s.jpg,22.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000069_0023.000s.jpg,23.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000070_0023.333s.jpg,23.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000071_0023.667s.jpg,23.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000072_0024.000s.jpg,24.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000073_0024.333s.jpg,24.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000074_0024.667s.jpg,24.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000075_0025.000s.jpg,25.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000076_0025.333s.jpg,25.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000077_0025.667s.jpg,25.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000078_0026.000s.jpg,26.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000079_0026.333s.jpg,26.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000080_0026.667s.jpg,26.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000081_0027.000s.jpg,27.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000082_0027.333s.jpg,27.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000083_0027.667s.jpg,27.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000084_0028.000s.jpg,28.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000085_0028.333s.jpg,28.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000086_0028.667s.jpg,28.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000087_0029.000s.jpg,29.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000088_0029.333s.jpg,29.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000089_0029.667s.jpg,29.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000090_0030.000s.jpg,30.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000091_0030.333s.jpg,30.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000092_0030.667s.jpg,30.666667,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000093_0031.000s.jpg,31.0,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000094_0031.333s.jpg,31.333333,0,inactive_preparation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000095_0031.667s.jpg,31.666667,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000096_0032.000s.jpg,32.0,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000097_0032.333s.jpg,32.333333,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000098_0032.667s.jpg,32.666667,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000099_0033.000s.jpg,33.0,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000100_0033.333s.jpg,33.333333,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000101_0033.667s.jpg,33.666667,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000102_0034.000s.jpg,34.0,1,flux_activation,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000103_0034.333s.jpg,34.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000104_0034.667s.jpg,34.666667,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000105_0035.000s.jpg,35.0,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000106_0035.333s.jpg,35.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000107_0035.667s.jpg,35.666667,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000108_0036.000s.jpg,36.0,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000109_0036.333s.jpg,36.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000110_0036.667s.jpg,36.666667,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000111_0037.000s.jpg,37.0,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000112_0037.333s.jpg,37.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000113_0037.667s.jpg,37.666667,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000114_0038.000s.jpg,38.0,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000115_0038.333s.jpg,38.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000116_0038.667s.jpg,38.666667,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000117_0039.000s.jpg,39.0,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000118_0039.333s.jpg,39.333333,2,active_brazing,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000119_0039.667s.jpg,39.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000120_0040.000s.jpg,40.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000121_0040.333s.jpg,40.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000122_0040.667s.jpg,40.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000123_0041.000s.jpg,41.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000124_0041.333s.jpg,41.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000125_0041.667s.jpg,41.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000126_0042.000s.jpg,42.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000127_0042.333s.jpg,42.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000128_0042.667s.jpg,42.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000129_0043.000s.jpg,43.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000130_0043.333s.jpg,43.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000131_0043.667s.jpg,43.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000132_0044.000s.jpg,44.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000133_0044.333s.jpg,44.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000134_0044.667s.jpg,44.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000135_0045.000s.jpg,45.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000136_0045.333s.jpg,45.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000137_0045.667s.jpg,45.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000138_0046.000s.jpg,46.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000139_0046.333s.jpg,46.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000140_0046.667s.jpg,46.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000141_0047.000s.jpg,47.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000142_0047.333s.jpg,47.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000143_0047.667s.jpg,47.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000144_0048.000s.jpg,48.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000145_0048.333s.jpg,48.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000146_0048.667s.jpg,48.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000147_0049.000s.jpg,49.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000148_0049.333s.jpg,49.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000149_0049.667s.jpg,49.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000150_0050.000s.jpg,50.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000151_0050.333s.jpg,50.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000152_0050.667s.jpg,50.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000153_0051.000s.jpg,51.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000154_0051.333s.jpg,51.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000155_0051.667s.jpg,51.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000156_0052.000s.jpg,52.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000157_0052.333s.jpg,52.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000158_0052.667s.jpg,52.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000159_0053.000s.jpg,53.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000160_0053.333s.jpg,53.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000161_0053.667s.jpg,53.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000162_0054.000s.jpg,54.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000163_0054.333s.jpg,54.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000164_0054.667s.jpg,54.666667,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000165_0055.000s.jpg,55.0,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000166_0055.333s.jpg,55.333333,3,stabilization,29.97003,3.0
MVI_6265,data/raw/MVI_6265.MOV,data/processed/frames_3/MVI_6265/MVI_6265_000167_0055.667s.jpg,55.666667,3,stabilization,29.97003,3.0
